1.279310345	2.424836601	1.214285714	0
1.331324352	1.741988875	0.647119329	0
1.078655741	2.046649775	1.372829179	1
1.311279412	2.412135613	1.223160018	0
1.350982646	1.716259209	0.618907152	0
1.090220213	2.396338709	1.506081369	1
1.317376042	1.713499478	0.646051096	0
1.181995905	2.09123448	1.478320246	1
1.060226985	2.473019178	1.53849287	1
1.209936717	2.150281207	1.44336465	1
1.317572361	2.622678588	1.314356712	0
1.133003448	1.948439573	1.055354029	1
1.243879133	2.431094397	1.226275734	0
1.115350782	2.071080243	1.402970716	1
1.377001659	2.676919384	1.309800698	0
1.085001497	2.112438059	1.379540427	1
1.245408949	2.479001394	1.233768574	0
1.091327946	2.540677753	1.523051783	1
1.276935252	2.383852711	1.174403131	0
1.303354715	2.364427404	1.212087435	0
1.238653693	2.419720186	1.162656711	0
1.126605505	1.91875	1.051724138	1
1.131472436	1.911078867	1.051173552	1
1.35138716	1.613469732	0.646379221	0
0.995948941	2.109763224	1.688899474	1
1.049245188	2.037298965	1.369672035	1
1.348006013	2.677429562	1.324249114	0
1.301927211	2.505591462	1.209656701	0
1.177826057	1.953847995	1.702765301	1
1.386233334	1.750155242	0.645785904	0
1.313397095	1.669220238	0.639076435	0
1.217816516	2.048533596	1.738518654	1
1.32180157	1.680739173	0.647070101	0
1.148623643	2.037819588	1.463289369	1
1.161556912	1.933495572	1.056154339	1
1.36044452	1.67179899	0.631132512	0
1.287538411	2.707949737	1.322188318	0
1.339335903	2.690389976	1.314917127	0
1.046034081	2.023870876	1.360258099	1
1.28433348	2.491831394	1.207546984	0
1.305042087	2.583039997	1.324273875	0
1.126207589	1.921203219	1.050643874	1
1.201156284	2.050413252	1.670530809	1
1.315658255	2.67066903	1.290622142	0
1.138807671	2.157540653	1.451481716	1
1.327667817	2.764880589	1.321825683	0
1.367552917	2.692537254	1.329984596	0
1.293495707	2.734859309	1.336267904	0
1.366995765	1.663192238	0.641571965	0
1.400897913	1.640825412	0.632108238	0
1.124089847	2.389478551	1.559059503	1
1.092228258	1.87684862	1.047263823	1
1.303236116	1.641290405	0.650671845	0
1.312495295	2.706567662	1.288164811	0
1.179056517	2.022423903	1.726290821	1
1.251252791	2.524044166	1.198138735	0
1.365634759	1.695546765	0.645120832	0
1.134716001	2.084766199	1.413533614	1
1.121004266	1.90534878	1.064809938	1
1.110268941	1.917183004	1.066696129	1
1.280340475	2.441591198	1.256560093	0
1.275825367	2.465841617	1.219126892	0
1.159886088	2.064958677	1.452657264	1
0.971347938	2.044675639	1.686165558	1
1.078947368	2.070707071	1.370967742	1
1.323599304	2.776754061	1.297293626	0
1.064292899	2.143725378	1.356046653	1
1.262253055	2.388759981	1.238063405	0
1.367139659	1.617487129	0.639593394	0
1.347141965	2.738569845	1.310747524	0
1.294398317	2.402895908	1.251211099	0
1.300080357	2.328038269	1.175327141	0
0.993741687	2.093416846	1.673694049	1
1.204857133	2.040610359	1.653226164	1
1.113815028	2.096767213	1.319361886	1
1.350497803	1.63843906	0.624617466	0
1.132428787	2.101054799	1.468866916	1
1.298933544	2.419075843	1.25347327	0
1.284050431	1.706724026	0.655103062	0
1.088329061	2.485248818	1.522999305	1
1.086729973	2.474449583	1.465830137	1
1.316003337	1.717151673	0.640160126	0
1.172545651	1.860532776	1.017644319	1
1.339744504	2.679362066	1.299082493	0
1.363443012	2.711890467	1.285559922	0
1.182247505	2.005672604	1.694132236	1
1.36650106	2.699349365	1.280303616	0
1.06667225	2.069490248	1.358309627	1
1.363729577	2.694305373	1.278919753	0
1.093457944	2.4375	1.515151515	1
1.346704871	1.678571429	0.642857143	0
1.309824427	2.66751533	1.339690385	0
1.060664121	2.12337273	1.364462788	1
1.1642651	2.088988025	1.45990506	1
1.148763975	2.11614459	1.473909462	1
1.085517979	2.443625815	1.516068775	1
1.310807685	2.364874934	1.228616206	0
1.280075748	2.769982998	1.308677649	0
0.987772577	1.994874217	1.656929718	1
1.148505079	1.90765382	1.09251463	1
1.114140619	2.42097965	1.501855983	1
1.199079271	2.063837665	1.649338604	1
1.019862199	1.949822249	1.675399487	1
1.299731546	1.679747234	0.644018608	0
1.323442061	2.700999214	1.299064947	0
1.35816267	1.683731676	0.655702923	0
1.028036966	2.035205947	1.690424231	1
1.156756089	2.014793338	1.719985729	1
1.349164802	1.720930855	0.628669385	0
0.961723214	2.062411215	1.662366764	1
1.302478898	2.672052164	1.290914079	0
1.188557163	1.943815701	1.740791641	1
1.228771435	2.500560721	1.22316784	0
1.059354304	2.47863396	1.458857439	1
1.30839056	2.726351684	1.287547458	0
1.320052669	1.74153368	0.640584694	0
1.113165253	2.504980477	1.483064252	1
1.306547336	2.764696303	1.302314935	0
1.134709437	1.995488042	1.74686622	1
1.338390507	2.475309952	1.226463455	0
1.311624678	2.430830286	1.233103853	0
1.316027121	2.369062628	1.201678107	0
1.303600127	2.501302164	1.238251524	0
1.313192492	1.611344354	0.636043186	0
1.097558406	1.890318545	1.076760712	1
1.307274791	2.778549676	1.320354173	0
1.1424749	1.942374096	1.038516967	1
1.404102346	1.617765732	0.632061532	0
1.370900357	1.650925651	0.650156488	0
1.157214135	2.030358652	1.709231005	1
1.277072929	2.427900925	1.190849782	0
1.102810299	2.136609692	1.40586247	1
1.27274213	2.489456048	1.159120095	0
1.29420999	2.520371483	1.220039383	0
1.351901597	2.621259383	1.356040231	0
1.150555866	1.91701042	1.037121725	1
1.164606466	2.107502042	1.475298267	1
1.350480501	2.67149968	1.271612232	0
1.319519764	2.651826034	1.319635801	0
1.334274953	2.614480894	1.274895558	0
1.265274303	2.401423295	1.214800714	0
